source,type_id,name,x,y,z
actionpointinfo,0x43FF,LevelActionPoint_Sector_m11_01_164_Action_Sit000,-11064.43,661.72,1283.86
actionpointinfo,0x4402,LevelActionPoint_Sector_m11_01_165_Action_Sit000,-11065.03,661.74,1282.51
actionpointinfo,0x440C,LevelActionPoint_Sector_m11_01_166_Action_Sit000,-11100.89,668.72,1302.13
actionpointinfo,0x7869,LevelActionPoint_Sector_m11_01_167_Action_Common_AvoidRain,-10794.16,662.05,1192.04
actionpointinfo,0x786A,LevelActionPoint_Sector_m11_01_168_Action_Common_AvoidRain,-11007.04,660.62,1322.95
actionpointinfo,0x786B,LevelActionPoint_Sector_m11_01_169_Action_Common_AvoidRain,-10796.30,662.05,1179.51
actionpointinfo,0x786C,LevelActionPoint_Sector_m11_01_170_Action_Common_AvoidRain,-10848.96,663.11,1215.28
actionpointinfo,0x786D,LevelActionPoint_Sector_m11_01_171_Action_Common_AvoidRain,-10797.12,662.00,1180.60
actionpointinfo,0x786E,LevelActionPoint_Sector_m11_01_172_Action_Common_AvoidRain,-11143.10,677.70,1312.96
actionpointinfo,0x786F,LevelActionPoint_Sector_m11_01_173_Action_Common_AvoidRain,-10846.04,663.07,1214.06
actionpointinfo,0x7870,LevelActionPoint_Sector_m11_01_174_Action_Common_AvoidRain,-11036.24,660.46,1308.81
actionpointinfo,0x7871,LevelActionPoint_Sector_m11_01_175_Action_Common_AvoidRain,-10909.44,660.18,1303.81
actionpointinfo,0x7872,LevelActionPoint_Sector_m11_01_176_Action_Common_AvoidRain,-10847.73,663.20,1215.43
actionpointinfo,0x7873,LevelActionPoint_Sector_m11_01_177_Action_Common_AvoidRain,-10797.86,662.06,1136.73
actionpointinfo,0x7874,LevelActionPoint_Sector_m11_01_178_Action_Common_AvoidRain,-10845.55,663.03,1218.83
actionpointinfo,0x7875,LevelActionPoint_Sector_m11_01_179_Action_Common_AvoidRain,-10844.53,663.04,1218.08
actionpointinfo,0x7876,LevelActionPoint_Sector_m11_01_180_Action_Common_AvoidRain,-11090.18,660.93,1221.76
actionpointinfo,0x7877,LevelActionPoint_Sector_m11_01_181_Action_Common_AvoidRain,-10840.26,662.60,1249.75
actionpointinfo,0x7878,LevelActionPoint_Sector_m11_01_182_Action_Common_AvoidRain,-11006.15,660.57,1322.02
actionpointinfo,0x7879,LevelActionPoint_Sector_m11_01_183_Action_Common_AvoidRain,-11067.49,661.60,1272.83
actionpointinfo,0x787A,LevelActionPoint_Sector_m11_01_184_Action_Common_AvoidRain,-11088.93,661.53,1235.14
actionpointinfo,0x787B,LevelActionPoint_Sector_m11_01_185_Action_Common_AvoidRain,-11089.82,661.53,1234.26
actionpointinfo,0x787C,LevelActionPoint_Sector_m11_01_186_Action_Common_AvoidRain,-11089.29,661.53,1232.90
actionpointinfo,0x787D,LevelActionPoint_Sector_m11_01_187_Action_Common_AvoidRain,-11024.31,661.47,1355.50
actionpointinfo,0x8D40,LevelActionPoint_Sector_m11_01_188_Action_Sit000,-10923.09,659.67,1287.83
actionpointinfo,0x8D41,LevelActionPoint_Sector_m11_01_189_Action_Sit000,-10925.74,659.72,1298.05
actionpointinfo,0x8D42,LevelActionPoint_Sector_m11_01_190_Action_Sit000,-10907.92,660.00,1297.57
actionpointinfo,0x8D43,LevelActionPoint_Sector_m11_01_191_Action_Sit000,-10916.54,659.88,1301.05
actionpointinfo,0x8D44,LevelActionPoint_Sector_m11_01_192_Action_Sit000,-10913.18,659.96,1302.50
actionpointinfo,0x8D45,LevelActionPoint_Sector_m11_01_193_Action_Sit000,-10956.31,660.18,1331.48
actionpointinfo,0x8D46,LevelActionPoint_Sector_m11_01_194_Action_Sit000,-10954.23,660.72,1326.01
actionpointinfo,0x8D47,LevelActionPoint_Sector_m11_01_195_Action_Sit000,-11000.30,660.61,1305.30
actionpointinfo,0x8D48,LevelActionPoint_Sector_m11_01_196_Action_Sit000,-10998.88,660.61,1306.48
actionpointinfo,0x8D49,LevelActionPoint_Sector_m11_01_197_Action_Sit000,-10996.06,660.19,1304.13
actionpointinfo,0x8D4A,LevelActionPoint_Sector_m11_01_198_Action_Sit000,-10997.46,660.10,1303.18
actionpointinfo,0x90C1,LevelActionPoint_Sector_m11_01_199_Action_Child_Sit045_Indoor,-10957.95,660.53,1352.74
actionpointinfo,0x90C2,LevelActionPoint_Sector_m11_01_200_Action_Child_Sit045_Indoor,-11009.04,660.58,1316.83
actionpointinfo,0x90C3,LevelActionPoint_Sector_m11_01_201_Action_Child_Sit045_Indoor,-11011.94,660.61,1311.66
actionpointinfo,0x90C4,LevelActionPoint_Sector_m11_01_202_Action_Child_Sit045_Indoor,-10930.75,661.33,1328.04
actionpointinfo,0x90C5,LevelActionPoint_Sector_m11_01_203_Action_Child_Sit000_Indoor,-10923.62,661.40,1328.49
actionpointinfo,0x90C6,LevelActionPoint_Sector_m11_01_204_Action_Child_Sit045_Indoor,-11034.59,660.78,1226.89
actionpointinfo,0x90C7,LevelActionPoint_Sector_m11_01_205_Action_Child_Sit000_Indoor,-10924.90,661.41,1328.29
actionpointinfo,0x90C8,LevelActionPoint_Sector_m11_01_206_Action_Child_Sit000_Indoor,-11030.33,660.85,1309.87
actionpointinfo,0x90C9,LevelActionPoint_Sector_m11_01_207_Action_Child_Sit000_Indoor,-11033.53,665.05,1231.85
actionpointinfo,0x90CA,LevelActionPoint_Sector_m11_01_208_Action_Child_Sit000_Indoor,-11029.15,660.88,1309.79
actionpointinfo,0x90CB,LevelActionPoint_Sector_m11_01_209_Action_Child_Sit000_Indoor,-10849.98,663.22,1223.16
actionpointinfo,0x90CC,LevelActionPoint_Sector_m11_01_210_Action_Child_Sit000_Indoor,-11033.62,665.05,1233.09
actionpointinfo,0x5F46,LevelActionPoint_Sector_m11_04_0_Action_Sit045,-11000.92,1051.86,4917.34
actionpointinfo,0x5F47,LevelActionPoint_Sector_m11_04_1_Action_Sit045,-11000.98,1051.82,4916.39
actionpointinfo,0x47FD,LevelActionPoint_Sector_m11_m01_0_Action_Sit045,-11098.88,841.32,-69.57
actionpointinfo,0x744C,LevelActionPoint_Sector_m11_m01_1_CombatOperationAction_Wait_02,-10866.65,971.75,-532.47
actionpointinfo,0x47FF,LevelActionPoint_Sector_m11_m01_2_Action_Lean,-11119.89,841.39,-72.04
actionpointinfo,0x4800,LevelActionPoint_Sector_m11_m01_3_Action_Sit000,-11119.44,841.63,-95.45
actionpointinfo,0x4801,LevelActionPoint_Sector_m11_m01_4_Action_Sit000,-11144.86,853.60,-73.85
actionpointinfo,0x4802,LevelActionPoint_Sector_m11_m01_5_Action_Sit000,-11093.05,846.55,-58.83
actionpointinfo,0x744D,LevelActionPoint_Sector_m11_m01_6_CombatOperationAction_Wait_01,-10867.27,971.85,-531.66
actionpointinfo,0x4804,LevelActionPoint_Sector_m11_m01_7_Action_Lean,-11096.37,841.49,-67.54
actionpointinfo,0x4805,LevelActionPoint_Sector_m11_m01_8_Action_Sit000,-11090.70,846.57,-56.87
actionpointinfo,0x4806,LevelActionPoint_Sector_m11_m01_9_Action_Sit000,-11123.65,841.62,-92.89
actionpointinfo,0x4807,LevelActionPoint_Sector_m11_m01_10_Action_Sit000,-11118.23,841.64,-94.96
actionpointinfo,0x4808,LevelActionPoint_Sector_m11_m01_11_Action_Sit000,-11092.34,843.22,-93.95
actionpointinfo,0x4809,LevelActionPoint_Sector_m11_m01_12_Action_Sit000,-11079.19,847.05,-65.81
actionpointinfo,0x480A,LevelActionPoint_Sector_m11_m01_13_Action_Sit000,-11144.53,853.56,-75.12
actionpointinfo,0x480B,LevelActionPoint_Sector_m11_m01_14_Action_Sit000,-11093.35,843.21,-93.59
actionpointinfo,0x480C,LevelActionPoint_Sector_m11_m01_15_Action_Sit000,-11077.96,847.05,-66.15
actionpointinfo,0x480D,LevelActionPoint_Sector_m11_m01_16_Action_Sit000,-11093.55,846.56,-57.50
actionpointinfo,0x480E,LevelActionPoint_Sector_m11_m01_17_Action_Sit000,-11073.42,840.88,-78.97
actionpointinfo,0x480F,LevelActionPoint_Sector_m11_m01_18_Action_Sit000,-11072.22,840.84,-79.22
actionpointinfo,0x4810,LevelActionPoint_Sector_m11_m01_19_Action_Sit000,-11073.73,840.85,-82.96
actionpointinfo,0x4811,LevelActionPoint_Sector_m11_m01_20_Action_Sit000,-11072.49,840.72,-99.07
actionpointinfo,0x4812,LevelActionPoint_Sector_m11_m01_21_Action_Sit000,-11073.81,840.78,-98.93
actionpointinfo,0x4813,LevelActionPoint_Sector_m11_m01_22_Action_Sit000,-11133.73,843.47,-65.49
actionpointinfo,0x4814,LevelActionPoint_Sector_m11_m01_23_Action_Sit045,-11113.07,844.35,-129.40
actionpointinfo,0x4815,LevelActionPoint_Sector_m11_m01_24_Action_Sit045,-11113.94,844.40,-131.42
actionpointinfo,0x4816,LevelActionPoint_Sector_m11_m01_25_Action_Lean,-11123.53,846.21,-142.67
actionpointinfo,0x4817,LevelActionPoint_Sector_m11_m01_26_Action_Lean,-11124.07,846.23,-141.50
actionpointinfo,0x5F49,LevelActionPoint_Sector_m11_m01_28_Action_Sit045,-11068.93,844.13,-99.03
actionpointinfo,0x5F4B,LevelActionPoint_Sector_m11_m01_30_Action_Sit045,-11068.72,844.13,-98.10
actionpointinfo,0x617C,LevelActionPoint_Sector_m11_m01_31_Action_Sit045,-10262.92,666.35,-996.59
actionpointinfo,0x617D,LevelActionPoint_Sector_m11_m01_32_Action_Sit045,-10261.03,666.38,-1003.85
actionpointinfo,0x5C34,LevelActionPoint_Sector_m11_m01_33_Action_Lean,-11096.46,846.58,-54.17
actionpointinfo,0x617F,LevelActionPoint_Sector_m11_m01_34_Action_Sit045,-11134.93,847.97,-134.80
actionpointinfo,0x6303,LevelActionPoint_Sector_m11_m01_35_CombatOperationAction_Wait_01,-10948.00,1037.69,-398.87
actionpointinfo,0x6304,LevelActionPoint_Sector_m11_m01_36_CombatOperationAction_Wait_06,-10952.02,1037.61,-394.80
actionpointinfo,0x6305,LevelActionPoint_Sector_m11_m01_37_CombatOperationAction_Wait_09,-10954.96,1037.53,-397.07
actionpointinfo,0x6306,LevelActionPoint_Sector_m11_m01_38_CombatOperationAction_Wait_05,-10950.31,1037.65,-395.27
actionpointinfo,0x6307,LevelActionPoint_Sector_m11_m01_39_CombatOperationAction_Wait_00,-10947.95,1037.81,-399.85
actionpointinfo,0x6308,LevelActionPoint_Sector_m11_m01_40_CombatOperationAction_Wait_03,-10949.31,1037.70,-396.95
actionpointinfo,0x6309,LevelActionPoint_Sector_m11_m01_41_CombatOperationAction_Wait_02,-10948.43,1037.64,-397.95
actionpointinfo,0x630A,LevelActionPoint_Sector_m11_m01_42_CombatOperationAction_Wait_07,-10952.77,1037.50,-396.67
actionpointinfo,0x630B,LevelActionPoint_Sector_m11_m01_43_CombatOperationAction_Wait_04,-10950.39,1037.66,-396.48
actionpointinfo,0x630C,LevelActionPoint_Sector_m11_m01_44_CombatOperationAction_Wait_08,-10953.60,1037.52,-396.61
actionpointinfo,0x6CBD,LevelActionPoint_Sector_m11_m01_45_CombatOperationAction_Wait_07,-10327.88,703.03,-993.34
actionpointinfo,0x6CBE,LevelActionPoint_Sector_m11_m01_46_CombatOperationAction_Wait_01,-10325.91,702.50,-988.47
actionpointinfo,0x6CBF,LevelActionPoint_Sector_m11_m01_47_CombatOperationAction_Wait_06,-10329.79,704.30,-992.67
actionpointinfo,0x6CC0,LevelActionPoint_Sector_m11_m01_48_CombatOperationAction_Wait_05,-10329.40,704.08,-990.95
actionpointinfo,0x6CC1,LevelActionPoint_Sector_m11_m01_49_CombatOperationAction_Wait_09,-10327.38,703.04,-995.51
actionpointinfo,0x6CC2,LevelActionPoint_Sector_m11_m01_50_CombatOperationAction_Wait_08,-10327.90,703.15,-994.17
actionpointinfo,0x6CC3,LevelActionPoint_Sector_m11_m01_51_CombatOperationAction_Wait_00,-10324.94,701.94,-988.37
actionpointinfo,0x6CC4,LevelActionPoint_Sector_m11_m01_52_CombatOperationAction_Wait_04,-10328.19,703.30,-990.97
actionpointinfo,0x6CC5,LevelActionPoint_Sector_m11_m01_53_CombatOperationAction_Wait_03,-10327.78,703.23,-989.87
actionpointinfo,0x6CC6,LevelActionPoint_Sector_m11_m01_54_CombatOperationAction_Wait_02,-10326.81,703.00,-988.94
actionpointinfo,0x6CC7,LevelActionPoint_Sector_m11_m01_55_CombatOperationAction_Wait_00,-10867.53,971.80,-530.72
actionpointinfo,0x6CC8,LevelActionPoint_Sector_m11_m01_56_CombatOperationAction_Wait_05,-10864.25,970.70,-534.69
actionpointinfo,0x6CC9,LevelActionPoint_Sector_m11_m01_57_CombatOperationAction_Wait_09,-10865.47,971.24,-534.41
actionpointinfo,0x6CCA,LevelActionPoint_Sector_m11_m01_58_CombatOperationAction_Wait_07,-10867.52,972.30,-533.56
actionpointinfo,0x6CCB,LevelActionPoint_Sector_m11_m01_59_CombatOperationAction_Wait_03,-10865.58,971.36,-533.27
actionpointinfo,0x6CCC,LevelActionPoint_Sector_m11_m01_60_CombatOperationAction_Wait_08,-10866.86,971.91,-534.06
actionpointinfo,0x6CCD,LevelActionPoint_Sector_m11_m01_61_CombatOperationAction_Wait_06,-10862.47,969.74,-534.78
actionpointinfo,0x6CCE,LevelActionPoint_Sector_m11_m01_62_CombatOperationAction_Wait_04,-10864.43,970.63,-533.50
actionpointinfo,0x5C35,LevelActionPoint_Sector_m11_m01_63_Action_Lean,-11112.46,841.62,-120.33
actionpointinfo,0x5C37,LevelActionPoint_Sector_m11_m01_64_Action_Lean,-11130.92,847.89,-130.42
actionpointinfo,0x5C38,LevelActionPoint_Sector_m11_m01_65_Action_Lean,-11118.66,841.43,-118.29
actionpointinfo,0x5C3C,LevelActionPoint_Sector_m11_m01_66_Action_Lean,-11117.62,841.39,-118.76
actionpointinfo,0x5C3F,LevelActionPoint_Sector_m11_m01_67_Action_Sit000,-11036.81,880.66,-1017.68
actionpointinfo,0x7453,LevelActionPoint_Sector_m11_m01_68_Action_Lean,-11081.85,840.85,-89.22
actionpointinfo,0x5C40,LevelActionPoint_Sector_m11_m01_69_Action_Lean,-11107.46,844.44,-129.48
actionpointinfo,0x5C41,LevelActionPoint_Sector_m11_m01_70_Action_Lean,-11161.03,877.74,-86.58
actionpointinfo,0x7456,LevelActionPoint_Sector_m11_m01_71_Action_Lean,-11157.95,870.40,-86.62
actionpointinfo,0x7457,LevelActionPoint_Sector_m11_m01_72_Action_Lean,-11132.36,843.33,-74.35
actionpointinfo,0x7458,LevelActionPoint_Sector_m11_m01_73_Action_Lean,-11132.71,847.97,-133.83
actionpointinfo,0x7459,LevelActionPoint_Sector_m11_m01_74_Action_Lean,-11127.50,844.43,-121.78
actionpointinfo,0x7F70,LevelActionPoint_Sector_m11_m01_75_Action_Sit000,-11103.30,841.62,-103.53
actionpointinfo,0x7F71,LevelActionPoint_Sector_m11_m01_76_Action_Sit000,-11104.31,841.62,-103.08
actionpointinfo,0x7F72,LevelActionPoint_Sector_m11_m01_77_Action_Sit000,-11106.89,841.62,-101.77
actionpointinfo,0x7F73,LevelActionPoint_Sector_m11_m01_78_Action_Sit000,-11090.48,841.33,-72.88
actionpointinfo,0x7F74,LevelActionPoint_Sector_m11_m01_79_Action_Sit000,-11138.35,843.51,-86.80
actionpointinfo,0x7F75,LevelActionPoint_Sector_m11_m01_80_Action_Sit000,-11139.49,843.42,-83.78
actionpointinfo,0x7F76,LevelActionPoint_Sector_m11_m01_81_Action_Sit000,-11081.55,841.89,-103.55
actionpointinfo,0x7F77,LevelActionPoint_Sector_m11_m01_82_Action_Sit000,-11083.95,840.97,-97.78
actionpointinfo,0x7F78,LevelActionPoint_Sector_m11_m01_83_Action_Sit000,-11083.02,840.94,-91.86
actionpointinfo,0x7F79,LevelActionPoint_Sector_m11_m01_84_Action_Sit000,-11077.85,840.86,-86.49
actionpointinfo,0x7F7A,LevelActionPoint_Sector_m11_m01_85_Action_Sit000,-11069.63,840.88,-78.60
actionpointinfo,0x7F7B,LevelActionPoint_Sector_m11_m01_86_Action_Sit000,-11240.77,828.32,-1013.22
actionpointinfo,0x7F7C,LevelActionPoint_Sector_m11_m01_87_Action_Sit000,-11124.11,843.60,-63.83
actionpointinfo,0x7F7D,LevelActionPoint_Sector_m11_m01_88_Action_Sit000,-11118.98,849.84,-51.73
actionpointinfo,0x7F7E,LevelActionPoint_Sector_m11_m01_89_Action_Sit000,-11142.47,848.65,-89.06
actionpointinfo,0x7F7F,LevelActionPoint_Sector_m11_m01_90_Action_Sit000,-11158.38,874.56,-73.50
actionpointinfo,0x7F80,LevelActionPoint_Sector_m11_m01_91_Action_Sit000,-11127.25,847.88,-126.70
actionpointinfo,0x7F81,LevelActionPoint_Sector_m11_m01_92_Action_Sit000,-11118.77,844.41,-122.04
actionpointinfo,0x7F82,LevelActionPoint_Sector_m11_m01_93_Action_Sit000,-11103.12,845.07,-124.29
actionpointinfo,0x7F87,LevelActionPoint_Sector_m11_m01_98_Action_Sit000,-11239.90,828.15,-1016.40
actionpointinfo,0x7F88,LevelActionPoint_Sector_m11_m01_99_Action_Sit000,-11241.89,828.28,-1012.33
actionpointinfo,0x46D5,LevelActionPoint_Sector_m11_m02_0_Action_Sit000,-11124.93,783.66,-1367.60
actionpointinfo,0x46D6,LevelActionPoint_Sector_m11_m02_1_Action_Lean,-11092.61,856.04,-1112.94
actionpointinfo,0x46D7,LevelActionPoint_Sector_m11_m02_2_Action_Sit000,-11137.55,787.22,-1347.82
actionpointinfo,0x46D8,LevelActionPoint_Sector_m11_m02_3_Action_Sit000,-11126.61,783.66,-1361.21
actionpointinfo,0x7463,LevelActionPoint_Sector_m11_m02_4_CombatOperationAction_Wait_06,-10377.48,730.21,-1970.72
actionpointinfo,0x46DA,LevelActionPoint_Sector_m11_m02_5_Action_Sit000,-11072.68,855.81,-1174.77
actionpointinfo,0x46DB,LevelActionPoint_Sector_m11_m02_6_Action_Lean,-11078.02,867.08,-1074.76
actionpointinfo,0x46DC,LevelActionPoint_Sector_m11_m02_7_Action_Sit000,-11153.49,789.14,-1328.99
actionpointinfo,0x46DD,LevelActionPoint_Sector_m11_m02_8_Action_Lean,-11099.14,864.40,-1105.61
actionpointinfo,0x46DE,LevelActionPoint_Sector_m11_m02_9_Action_Sit000,-11125.46,783.66,-1360.71
actionpointinfo,0x46DF,LevelActionPoint_Sector_m11_m02_10_Action_Sit000,-11130.64,787.27,-1343.86
actionpointinfo,0x46E0,LevelActionPoint_Sector_m11_m02_11_Action_Lean,-11147.98,788.79,-1324.39
actionpointinfo,0x46E1,LevelActionPoint_Sector_m11_m02_12_Action_Lean,-11073.33,858.13,-1084.01
actionpointinfo,0x46E2,LevelActionPoint_Sector_m11_m02_13_Action_Sit000,-11137.42,787.25,-1346.15
actionpointinfo,0x46E3,LevelActionPoint_Sector_m11_m02_14_Action_Lean,-11157.90,802.50,-1240.25
actionpointinfo,0x46E4,LevelActionPoint_Sector_m11_m02_15_Action_Lean,-11161.19,802.48,-1237.19
actionpointinfo,0x46E5,LevelActionPoint_Sector_m11_m02_16_Action_Sit000,-11133.57,787.45,-1339.92
actionpointinfo,0x46E6,LevelActionPoint_Sector_m11_m02_17_Action_Lean,-11043.92,865.27,-1052.86
actionpointinfo,0x46E7,LevelActionPoint_Sector_m11_m02_18_Action_Sit000,-11132.61,786.12,-1353.79
actionpointinfo,0x46E8,LevelActionPoint_Sector_m11_m02_19_Action_Sit000,-11124.09,817.61,-1210.58
actionpointinfo,0x46E9,LevelActionPoint_Sector_m11_m02_20_Action_Sit045,-11175.82,801.75,-1244.32
actionpointinfo,0x46EA,LevelActionPoint_Sector_m11_m02_21_Action_Sit000,-11130.33,787.29,-1345.11
actionpointinfo,0x46EB,LevelActionPoint_Sector_m11_m02_22_Action_Lean,-11157.10,802.53,-1240.83
actionpointinfo,0x46EC,LevelActionPoint_Sector_m11_m02_23_Action_Sit000,-11173.41,802.10,-1234.28
actionpointinfo,0x46ED,LevelActionPoint_Sector_m11_m02_24_Action_Sit000,-11141.74,816.28,-1206.08
actionpointinfo,0x46EE,LevelActionPoint_Sector_m11_m02_25_Action_Sit000,-11150.62,789.14,-1332.38
actionpointinfo,0x46EF,LevelActionPoint_Sector_m11_m02_26_Action_Sit045,-11172.53,801.88,-1249.10
actionpointinfo,0x46F0,LevelActionPoint_Sector_m11_m02_27_Action_Sit000,-11152.44,789.14,-1330.90
actionpointinfo,0x46F1,LevelActionPoint_Sector_m11_m02_28_Action_Sit000,-11156.14,802.60,-1233.47
actionpointinfo,0x46F2,LevelActionPoint_Sector_m11_m02_29_Action_Sit000,-11085.34,858.92,-1092.89
actionpointinfo,0x46F3,LevelActionPoint_Sector_m11_m02_30_Action_Noble_Sit045,-11147.86,789.12,-1337.46
actionpointinfo,0x46F4,LevelActionPoint_Sector_m11_m02_31_Action_Sit000,-11144.78,816.23,-1206.44
actionpointinfo,0x46F5,LevelActionPoint_Sector_m11_m02_32_Action_Sit000,-11152.98,789.14,-1330.00
actionpointinfo,0x46F6,LevelActionPoint_Sector_m11_m02_33_Action_Sit000,-11072.91,855.79,-1142.78
actionpointinfo,0x46F7,LevelActionPoint_Sector_m11_m02_34_Action_Lean,-11044.91,865.23,-1052.38
actionpointinfo,0x46F8,LevelActionPoint_Sector_m11_m02_35_Action_Sit000,-11149.97,789.14,-1333.12
actionpointinfo,0x46F9,LevelActionPoint_Sector_m11_m02_36_Action_Lean,-11100.15,864.38,-1107.37
actionpointinfo,0x46FA,LevelActionPoint_Sector_m11_m02_37_Action_Lean,-11150.53,789.12,-1328.08
actionpointinfo,0x46FB,LevelActionPoint_Sector_m11_m02_38_Action_Sit000,-11099.22,855.18,-1148.86
actionpointinfo,0x46FC,LevelActionPoint_Sector_m11_m02_39_Action_Lean,-11144.56,789.12,-1336.06
actionpointinfo,0x46FD,LevelActionPoint_Sector_m11_m02_40_Action_Sit000,-11141.96,816.23,-1207.22
actionpointinfo,0x46FE,LevelActionPoint_Sector_m11_m02_41_Action_Sit000,-11078.11,855.76,-1164.95
actionpointinfo,0x46FF,LevelActionPoint_Sector_m11_m02_42_Action_Sit045,-11076.82,855.78,-1165.99
actionpointinfo,0x4700,LevelActionPoint_Sector_m11_m02_43_Action_Lean,-11084.55,863.77,-1056.62
actionpointinfo,0x5CC0,LevelActionPoint_Sector_m11_m02_44_Action_Sit000,-11052.27,781.32,-1410.70
actionpointinfo,0x4702,LevelActionPoint_Sector_m11_m02_45_Action_Sit000,-11145.15,798.31,-1271.12
actionpointinfo,0x4703,LevelActionPoint_Sector_m11_m02_46_Action_Sit045,-11026.12,878.29,-1026.51
actionpointinfo,0x4704,LevelActionPoint_Sector_m11_m02_47_Action_Lean,-11091.00,863.77,-1055.61
actionpointinfo,0x4705,LevelActionPoint_Sector_m11_m02_48_Action_Sit045,-11024.37,878.29,-1026.31
actionpointinfo,0x4706,LevelActionPoint_Sector_m11_m02_49_Action_Sit000,-11156.91,802.60,-1232.94
actionpointinfo,0x4707,LevelActionPoint_Sector_m11_m02_50_Action_Sit000,-11165.25,799.18,-1284.81
actionpointinfo,0x4708,LevelActionPoint_Sector_m11_m02_51_Action_Sit000,-11166.78,801.93,-1247.20
actionpointinfo,0x4709,LevelActionPoint_Sector_m11_m02_52_Action_Sit000,-11140.85,815.17,-1213.46
actionpointinfo,0x5CC2,LevelActionPoint_Sector_m11_m02_53_Action_Sit000,-10952.49,676.25,-2029.79
actionpointinfo,0x470B,LevelActionPoint_Sector_m11_m02_54_Action_Sit000,-11167.32,801.90,-1246.14
actionpointinfo,0x470C,LevelActionPoint_Sector_m11_m02_55_Action_Sit000,-11175.81,801.82,-1238.91
actionpointinfo,0x470D,LevelActionPoint_Sector_m11_m02_56_Action_Sit000,-11142.51,816.31,-1205.14
actionpointinfo,0x470E,LevelActionPoint_Sector_m11_m02_57_Action_Sit045,-11123.60,817.61,-1212.44
actionpointinfo,0x470F,LevelActionPoint_Sector_m11_m02_58_Action_Lean,-11091.27,855.71,-1139.29
actionpointinfo,0x4710,LevelActionPoint_Sector_m11_m02_59_Action_Sit045,-11061.67,861.89,-1068.43
actionpointinfo,0x4711,LevelActionPoint_Sector_m11_m02_60_Action_Sit000,-11144.31,816.33,-1207.43
actionpointinfo,0x4712,LevelActionPoint_Sector_m11_m02_61_Action_Sit000,-11124.28,817.51,-1214.76
actionpointinfo,0x5CC5,LevelActionPoint_Sector_m11_m02_62_Action_Lean,-11018.20,677.65,-1964.52
actionpointinfo,0x4714,LevelActionPoint_Sector_m11_m02_63_Action_Sit045,-11105.29,682.09,-1799.99
actionpointinfo,0x4715,LevelActionPoint_Sector_m11_m02_64_Action_Sit045,-11080.58,855.78,-1166.38
